,driver_id,driver_modal,delivery_distance_meters
2353,36468,MOTOBOY,38319.0
2354,46774,MOTOBOY,38279.0
2355,51890,MOTOBOY,38251.0
2356,47808,BIKER,38239.0
2357,5455,MOTOBOY,38208.0
2358,41283,BIKER,38196.0
2359,40452,BIKER,38130.0
2360,28779,BIKER,38037.0
2361,9682,MOTOBOY,38029.0
2362,43679,MOTOBOY,37899.0
2363,53651,MOTOBOY,37851.0
2364,12269,BIKER,37738.0
2365,46342,MOTOBOY,37719.0
2366,475,MOTOBOY,37688.0
2367,46565,MOTOBOY,37617.0
2368,6934,BIKER,37555.0
2369,53182,BIKER,37479.0
2370,32118,BIKER,37477.0
2371,46801,MOTOBOY,37376.0
2372,11536,BIKER,37347.0
2373,15418,MOTOBOY,37318.0
2374,52631,MOTOBOY,37187.0
2375,39220,MOTOBOY,37141.0
2376,52617,MOTOBOY,37050.0
2377,3638,MOTOBOY,37036.0
2378,43405,BIKER,36996.0
2379,52270,BIKER,36991.0
2380,49789,MOTOBOY,36937.0
2381,831,MOTOBOY,36855.0
2382,22455,MOTOBOY,36824.0
2383,60819,MOTOBOY,36822.0
2384,38129,MOTOBOY,36803.0
2385,46035,BIKER,36764.0
2386,484,MOTOBOY,36757.0
2387,52963,BIKER,36730.0
2388,48853,BIKER,36669.0
2389,23607,BIKER,36634.0
2390,25973,BIKER,36584.0
2391,45328,MOTOBOY,36556.0
2392,50800,MOTOBOY,36513.0
2393,497,MOTOBOY,36503.0
2394,39810,BIKER,36467.0
2395,63228,MOTOBOY,36450.0
2396,18837,MOTOBOY,36444.0
2397,63902,MOTOBOY,36435.0
2398,15544,MOTOBOY,36434.0
2399,29133,MOTOBOY,36329.0
2400,60672,MOTOBOY,36323.0
2401,48702,MOTOBOY,36307.0
2402,41995,BIKER,36285.0
2403,58196,MOTOBOY,36268.0
2404,38803,MOTOBOY,36232.0
2405,6974,MOTOBOY,36157.0
2406,45436,MOTOBOY,36142.0
2407,36624,MOTOBOY,36129.0
2408,9210,BIKER,36127.0
2409,22851,MOTOBOY,36114.0
2410,51378,MOTOBOY,36112.0
2411,48595,BIKER,36094.0
2412,50033,MOTOBOY,36093.0
2413,46890,MOTOBOY,36033.0
2414,4244,MOTOBOY,36019.0
2415,55835,MOTOBOY,36006.0
2416,3287,BIKER,35925.0
2417,52663,MOTOBOY,35892.0
2418,53038,BIKER,35823.0
2419,1184,BIKER,35777.0
2420,47313,BIKER,35763.0
2421,36380,MOTOBOY,35748.0
2422,27051,MOTOBOY,35715.0
2423,61781,MOTOBOY,35619.0
2424,612,MOTOBOY,35479.0
2425,34357,MOTOBOY,35474.0
2426,22006,BIKER,35457.0
2427,33028,MOTOBOY,35422.0
2428,50423,BIKER,35339.0
2429,22480,MOTOBOY,35313.0
2430,62281,BIKER,35296.0
2431,34029,MOTOBOY,35199.0
2432,10616,MOTOBOY,35193.0
2433,4867,BIKER,35189.0
2434,63490,MOTOBOY,35162.0
2435,55213,MOTOBOY,35148.0
2436,53511,BIKER,35027.0
2437,16280,MOTOBOY,35015.0
2438,43455,BIKER,34978.0
2439,63627,MOTOBOY,34922.0
2440,50224,MOTOBOY,34816.0
2441,34152,BIKER,34761.0
2442,64283,MOTOBOY,34753.0
2443,52471,MOTOBOY,34722.0
2444,10569,MOTOBOY,34692.0
2445,2395,BIKER,34607.0
2446,41096,BIKER,34584.0
2447,18586,MOTOBOY,34463.0
2448,23084,MOTOBOY,34446.0
2449,14538,MOTOBOY,34332.0
2450,41114,MOTOBOY,34326.0
2451,61820,MOTOBOY,34193.0
2452,38415,MOTOBOY,34186.0
2453,17227,MOTOBOY,34186.0
2454,8149,MOTOBOY,34122.0
2455,34393,MOTOBOY,34013.0
2456,30556,BIKER,33971.0
2457,13103,MOTOBOY,33961.0
2458,44926,MOTOBOY,33946.0
2459,4481,BIKER,33921.0
2460,38838,MOTOBOY,33870.0
2461,41237,MOTOBOY,33866.0
2462,24540,MOTOBOY,33865.0
2463,48546,BIKER,33845.0
2464,42891,MOTOBOY,33815.0
2465,41852,BIKER,33770.0
2466,30030,BIKER,33768.0
2467,50912,MOTOBOY,33759.0
2468,51146,MOTOBOY,33726.0
2469,19764,BIKER,33712.0
2470,59516,BIKER,33708.0
2471,40911,MOTOBOY,33665.0
2472,19247,MOTOBOY,33612.0
2473,63620,MOTOBOY,33601.0
2474,23434,MOTOBOY,33514.0
2475,25092,MOTOBOY,33502.0
2476,9669,MOTOBOY,33502.0
2477,27572,MOTOBOY,33468.0
2478,29257,MOTOBOY,33453.0
2479,66145,MOTOBOY,33451.0
2480,53097,BIKER,33449.0
2481,26104,MOTOBOY,33439.0
2482,46976,MOTOBOY,33414.0
2483,54771,MOTOBOY,33377.0
2484,9945,BIKER,33375.0
2485,40885,MOTOBOY,33355.0
2486,457,MOTOBOY,33333.0
2487,56551,MOTOBOY,33332.0
2488,17627,MOTOBOY,33315.0
2489,32061,BIKER,33296.0
2490,25504,MOTOBOY,33223.0
2491,48254,MOTOBOY,33082.0
2492,19353,MOTOBOY,33014.0
2493,50822,MOTOBOY,33011.0
2494,54875,BIKER,32894.0
2495,33045,MOTOBOY,32868.0
2496,29812,MOTOBOY,32863.0
2497,50070,BIKER,32852.0
2498,43252,BIKER,32827.0
2499,32535,MOTOBOY,32805.0
2500,23789,MOTOBOY,32799.0
2501,13874,MOTOBOY,32773.0
2502,19865,MOTOBOY,32756.0
2503,56689,MOTOBOY,32717.0
2504,53329,MOTOBOY,32690.0
2505,21454,MOTOBOY,32650.0
2506,37336,MOTOBOY,32439.0
2507,5380,BIKER,32435.0
2508,34085,BIKER,32425.0
2509,44650,MOTOBOY,32385.0
2510,42365,MOTOBOY,32364.0
2511,38694,MOTOBOY,32346.0
2512,1759,BIKER,32315.0
2513,57498,MOTOBOY,32223.0
2514,3888,BIKER,32193.0
2515,40972,BIKER,32074.0
2516,50684,MOTOBOY,32043.0
2517,37465,BIKER,31990.0
2518,54130,BIKER,31956.0
2519,29544,BIKER,31886.0
2520,7111,BIKER,31871.0
2521,26196,MOTOBOY,31851.0
2522,23364,BIKER,31827.0
2523,52871,MOTOBOY,31772.0
2524,5410,BIKER,31764.0
2525,26205,MOTOBOY,31748.0
2526,65157,MOTOBOY,31726.0
2527,53450,BIKER,31688.0
2528,50203,MOTOBOY,31589.0
2529,10800,MOTOBOY,31508.0
2530,35418,MOTOBOY,31503.0
2531,59480,MOTOBOY,31500.0
2532,38368,BIKER,31486.0
2533,20647,BIKER,31486.0
2534,4488,BIKER,31476.0
2535,61491,MOTOBOY,31464.0
2536,18478,MOTOBOY,31463.0
2537,33410,MOTOBOY,31435.0
2538,7388,MOTOBOY,31419.0
2539,10372,BIKER,31377.0
2540,16195,MOTOBOY,31293.0
2541,34209,MOTOBOY,31266.0
2542,24944,MOTOBOY,31243.0
2543,48905,BIKER,31229.0
2544,43075,BIKER,31201.0
2545,23619,MOTOBOY,31160.0
2546,5942,BIKER,31141.0
2547,32343,MOTOBOY,31054.0
2548,58354,BIKER,31046.0
2549,62513,MOTOBOY,31007.0
2550,10920,MOTOBOY,31007.0
2551,57179,MOTOBOY,30998.0
2552,48659,BIKER,30986.0
2553,27842,BIKER,30985.0
2554,53892,MOTOBOY,30954.0
2555,57411,MOTOBOY,30938.0
2556,44347,MOTOBOY,30932.0
2557,62314,MOTOBOY,30911.0
2558,23631,BIKER,30900.0
2559,48368,BIKER,30895.0
2560,3653,MOTOBOY,30774.0
2561,36420,BIKER,30608.0
2562,15375,MOTOBOY,30582.0
2563,32843,BIKER,30564.0
2564,22380,MOTOBOY,30510.0
2565,414,BIKER,30467.0
2566,50846,MOTOBOY,30363.0
2567,49284,BIKER,30342.0
2568,46944,MOTOBOY,30329.0
2569,7517,MOTOBOY,30319.0
2570,50257,MOTOBOY,30314.0
2571,19766,MOTOBOY,30265.0
2572,52721,MOTOBOY,30244.0
2573,886,MOTOBOY,30216.0
2574,29267,MOTOBOY,30115.0
2575,29202,MOTOBOY,30115.0
2576,17809,MOTOBOY,30056.0
2577,41020,MOTOBOY,30046.0
2578,9855,MOTOBOY,30027.0
2579,57028,MOTOBOY,29979.0
2580,46440,MOTOBOY,29976.0
2581,46066,MOTOBOY,29938.0
2582,28403,MOTOBOY,29921.0
2583,20240,MOTOBOY,29864.0
2584,40729,MOTOBOY,29857.0
2585,8302,BIKER,29773.0
2586,9339,MOTOBOY,29772.0
2587,32283,BIKER,29715.0
2588,19795,BIKER,29688.0
2589,47645,MOTOBOY,29650.0
2590,6714,BIKER,29599.0
2591,42608,MOTOBOY,29594.0
2592,53250,MOTOBOY,29588.0
2593,41841,MOTOBOY,29540.0
2594,52706,BIKER,29510.0
2595,5854,MOTOBOY,29501.0
2596,29815,BIKER,29479.0
2597,10848,BIKER,29474.0
2598,1786,BIKER,29441.0
2599,9190,BIKER,29399.0
2600,30169,MOTOBOY,29377.0
2601,59849,MOTOBOY,29318.0
2602,52140,MOTOBOY,29301.0
2603,35957,BIKER,29284.0
2604,36158,BIKER,29282.0
2605,50771,MOTOBOY,29230.0
2606,50782,MOTOBOY,29203.0
2607,40493,MOTOBOY,29158.0
2608,42403,BIKER,29096.0
2609,3092,BIKER,29013.0
2610,19668,MOTOBOY,29011.0
2611,33030,MOTOBOY,28949.0
2612,31523,BIKER,28934.0
2613,26659,BIKER,28880.0
2614,53417,MOTOBOY,28865.0
2615,42209,BIKER,28794.0
2616,40130,MOTOBOY,28789.0
2617,32820,MOTOBOY,28764.0
2618,59032,MOTOBOY,28755.0
2619,63530,MOTOBOY,28700.0
2620,46443,MOTOBOY,28694.0
2621,59176,MOTOBOY,28653.0
2622,37225,BIKER,28592.0
2623,16868,BIKER,28580.0
2624,64122,MOTOBOY,28523.0
2625,41896,BIKER,28522.0
2626,53555,MOTOBOY,28518.0
2627,47686,BIKER,28486.0
2628,21760,MOTOBOY,28486.0
2629,44683,MOTOBOY,28416.0
2630,34313,BIKER,28416.0
2631,49448,MOTOBOY,28398.0
2632,4107,BIKER,28390.0
2633,7452,MOTOBOY,28368.0
2634,3754,MOTOBOY,28334.0
2635,5368,BIKER,28327.0
2636,53242,BIKER,28173.0
2637,11904,BIKER,28144.0
2638,7835,MOTOBOY,28115.0
2639,9375,MOTOBOY,28088.0
2640,20588,MOTOBOY,28068.0
2641,5521,MOTOBOY,28005.0
2642,29468,MOTOBOY,27991.0
2643,6790,BIKER,27961.0
2644,24791,MOTOBOY,27922.0
2645,36058,MOTOBOY,27858.0
2646,50099,MOTOBOY,27854.0
2647,43298,BIKER,27805.0
2648,55190,MOTOBOY,27760.0
2649,16654,MOTOBOY,27755.0
2650,6748,BIKER,27750.0
2651,4702,MOTOBOY,27737.0
2652,35368,MOTOBOY,27701.0
2653,13241,BIKER,27679.0
2654,54889,BIKER,27671.0
2655,21641,MOTOBOY,27665.0
2656,57267,MOTOBOY,27664.0
2657,21755,MOTOBOY,27650.0
2658,14596,MOTOBOY,27650.0
2659,9129,MOTOBOY,27647.0
2660,42217,BIKER,27575.0
2661,66101,MOTOBOY,27527.0
2662,39277,MOTOBOY,27509.0
2663,60496,MOTOBOY,27481.0
2664,620,MOTOBOY,27478.0
2665,54883,MOTOBOY,27461.0
2666,46681,MOTOBOY,27427.0
2667,50015,BIKER,27421.0
2668,37989,MOTOBOY,27413.0
2669,31118,MOTOBOY,27404.0
2670,46280,MOTOBOY,27401.0
2671,52498,BIKER,27390.0
2672,12786,MOTOBOY,27321.0
2673,379,MOTOBOY,27294.0
2674,31796,BIKER,27285.0
2675,47219,BIKER,27274.0
2676,8642,BIKER,27265.0
2677,40676,BIKER,27205.0
2678,41213,BIKER,27196.0
2679,43710,MOTOBOY,27189.0
2680,33897,MOTOBOY,27135.0
2681,61447,MOTOBOY,27111.0
2682,3873,MOTOBOY,27085.0
2683,59007,MOTOBOY,27060.0
2684,58121,MOTOBOY,27038.0
2685,19586,BIKER,26997.0
2686,48888,BIKER,26983.0
2687,6023,MOTOBOY,26737.0
2688,55567,MOTOBOY,26711.0
2689,5539,BIKER,26677.0
2690,31276,MOTOBOY,26624.0
2691,13059,BIKER,26557.0
2692,49433,MOTOBOY,26516.0
2693,21926,MOTOBOY,26497.0
2694,28100,MOTOBOY,26461.0
2695,50399,MOTOBOY,26424.0
2696,35001,MOTOBOY,26418.0
2697,24997,BIKER,26401.0
2698,21446,MOTOBOY,26384.0
2699,29068,BIKER,26381.0
2700,57125,MOTOBOY,26364.0
2701,60414,MOTOBOY,26281.0
2702,52075,MOTOBOY,26249.0
2703,17590,BIKER,26245.0
2704,61087,MOTOBOY,26235.0
2705,66097,MOTOBOY,26235.0
2706,2930,MOTOBOY,26230.0
2707,4796,MOTOBOY,26229.0
2708,4285,MOTOBOY,26194.0
2709,37242,BIKER,26171.0
2710,62539,BIKER,26130.0
2711,16447,BIKER,26126.0
2712,52878,BIKER,26056.0
2713,3257,MOTOBOY,26019.0
2714,42877,MOTOBOY,26003.0
2715,1253,MOTOBOY,26002.0
2716,21708,BIKER,25961.0
2717,53398,MOTOBOY,25957.0
2718,66457,MOTOBOY,25956.0
2719,16063,MOTOBOY,25909.0
2720,50406,MOTOBOY,25909.0
2721,18758,BIKER,25892.0
2722,49686,MOTOBOY,25876.0
2723,59258,MOTOBOY,25840.0
2724,37139,MOTOBOY,25825.0
2725,23459,MOTOBOY,25787.0
2726,29166,BIKER,25754.0
2727,27596,BIKER,25751.0
2728,53098,MOTOBOY,25737.0
2729,27229,MOTOBOY,25684.0
2730,10075,BIKER,25665.0
2731,55165,BIKER,25664.0
2732,34042,MOTOBOY,25606.0
2733,42565,MOTOBOY,25590.0
2734,15197,MOTOBOY,25413.0
2735,37561,MOTOBOY,25382.0
2736,5869,BIKER,25372.0
2737,54501,MOTOBOY,25332.0
2738,37982,MOTOBOY,25283.0
2739,1165,MOTOBOY,25268.0
2740,51345,MOTOBOY,25248.0
2741,57786,MOTOBOY,25230.0
2742,711,MOTOBOY,25223.0
2743,62344,BIKER,25202.0
2744,57784,MOTOBOY,25179.0
2745,28405,BIKER,25173.0
2746,37502,BIKER,25103.0
2747,13689,MOTOBOY,25099.0
2748,23449,MOTOBOY,25057.0
2749,20245,MOTOBOY,25054.0
2750,53972,BIKER,25052.0
2751,15502,BIKER,24934.0
2752,30341,MOTOBOY,24899.0
2753,26011,MOTOBOY,24842.0
2754,6559,BIKER,24827.0
2755,27312,MOTOBOY,24827.0
2756,49288,MOTOBOY,24817.0
2757,35509,BIKER,24780.0
2758,58306,BIKER,24734.0
2759,45825,MOTOBOY,24660.0
2760,6638,BIKER,24651.0
2761,33892,MOTOBOY,24613.0
2762,30846,BIKER,24613.0
2763,29096,BIKER,24523.0
2764,46709,MOTOBOY,24517.0
2765,36892,BIKER,24500.0
2766,18177,BIKER,24492.0
2767,59214,MOTOBOY,24473.0
2768,41392,BIKER,24382.0
2769,9634,BIKER,24373.0
2770,57813,BIKER,24372.0
2771,32895,BIKER,24366.0
2772,52395,BIKER,24342.0
2773,8710,BIKER,24340.0
2774,19424,MOTOBOY,24323.0
2775,23660,BIKER,24297.0
2776,10519,MOTOBOY,24289.0
2777,31285,MOTOBOY,24266.0
2778,15420,BIKER,24261.0
2779,40611,MOTOBOY,24167.0
2780,53168,MOTOBOY,24094.0
2781,13416,MOTOBOY,24088.0
2782,24887,BIKER,24011.0
2783,33850,MOTOBOY,24010.0
2784,14621,MOTOBOY,23936.0
2785,34019,MOTOBOY,23909.0
2786,12182,BIKER,23892.0
2787,61659,BIKER,23879.0
2788,36974,MOTOBOY,23825.0
2789,12682,MOTOBOY,23737.0
2790,2489,MOTOBOY,23665.0
2791,24963,MOTOBOY,23658.0
2792,46026,MOTOBOY,23627.0
2793,45943,MOTOBOY,23618.0
2794,3642,MOTOBOY,23609.0
2795,49350,BIKER,23592.0
2796,42784,BIKER,23546.0
2797,7247,MOTOBOY,23476.0
2798,57820,MOTOBOY,23460.0
2799,37285,MOTOBOY,23409.0
2800,9941,BIKER,23403.0
2801,62745,MOTOBOY,23400.0
2802,12527,BIKER,23364.0
2803,11990,BIKER,23298.0
2804,19016,BIKER,23249.0
2805,52261,MOTOBOY,23234.0
2806,53066,BIKER,23231.0
2807,225,MOTOBOY,23154.0
2808,55765,MOTOBOY,23107.0
2809,37102,BIKER,23045.0
2810,24154,MOTOBOY,23008.0
2811,51529,MOTOBOY,22970.0
2812,15233,MOTOBOY,22967.0
2813,11728,MOTOBOY,22938.0
2814,38702,BIKER,22927.0
2815,5813,BIKER,22916.0
2816,46501,MOTOBOY,22899.0
2817,49289,MOTOBOY,22893.0
2818,6326,BIKER,22881.0
2819,36700,MOTOBOY,22871.0
2820,59173,MOTOBOY,22840.0
2821,32401,MOTOBOY,22761.0
2822,50938,BIKER,22632.0
2823,57897,MOTOBOY,22606.0
2824,38972,MOTOBOY,22598.0
2825,38386,BIKER,22586.0
2826,41115,MOTOBOY,22569.0
2827,40901,BIKER,22537.0
2828,43671,MOTOBOY,22530.0
2829,24007,MOTOBOY,22529.0
2830,28326,MOTOBOY,22509.0
2831,17052,MOTOBOY,22474.0
2832,39036,MOTOBOY,22381.0
2833,44623,BIKER,22381.0
2834,30813,MOTOBOY,22379.0
2835,25147,MOTOBOY,22346.0
2836,26522,MOTOBOY,22281.0
2837,47280,BIKER,22273.0
2838,54719,BIKER,22261.0
2839,18531,BIKER,22261.0
2840,34551,MOTOBOY,22250.0
2841,21220,MOTOBOY,22131.0
2842,25034,MOTOBOY,22123.0
2843,54529,BIKER,22091.0
2844,20128,MOTOBOY,22080.0
2845,46053,MOTOBOY,22072.0
2846,16659,MOTOBOY,22070.0
2847,61113,BIKER,22064.0
2848,35417,BIKER,22062.0
2849,7654,MOTOBOY,22060.0
2850,45773,MOTOBOY,22054.0
2851,37807,BIKER,22047.0
2852,28263,MOTOBOY,21990.0
2853,53811,MOTOBOY,21937.0
2854,38933,BIKER,21925.0
2855,49387,BIKER,21921.0
2856,28172,BIKER,21838.0
2857,29641,MOTOBOY,21811.0
2858,44232,MOTOBOY,21730.0
2859,660,MOTOBOY,21659.0
2860,39619,MOTOBOY,21651.0
2861,39038,BIKER,21564.0
2862,42900,BIKER,21516.0
2863,36309,MOTOBOY,21502.0
2864,5101,BIKER,21493.0
2865,52175,MOTOBOY,21444.0
2866,29227,MOTOBOY,21432.0
2867,4257,MOTOBOY,21407.0
2868,3321,BIKER,21352.0
2869,23701,BIKER,21308.0
2870,13516,MOTOBOY,21290.0
2871,50159,MOTOBOY,21277.0
2872,3659,MOTOBOY,21265.0
2873,51598,MOTOBOY,21263.0
2874,3572,BIKER,21254.0
2875,27738,MOTOBOY,21219.0
2876,40673,MOTOBOY,21192.0
2877,2672,MOTOBOY,21081.0
2878,7542,MOTOBOY,21068.0
2879,7937,MOTOBOY,21060.0
2880,56412,MOTOBOY,21037.0
2881,41932,MOTOBOY,21015.0
2882,17363,MOTOBOY,20997.0
2883,58742,MOTOBOY,20992.0
2884,37193,BIKER,20982.0
2885,1111,MOTOBOY,20940.0
2886,1488,MOTOBOY,20909.0
2887,5689,MOTOBOY,20883.0
2888,16984,MOTOBOY,20879.0
2889,48784,BIKER,20863.0
2890,11428,MOTOBOY,20862.0
2891,38737,MOTOBOY,20851.0
2892,49436,MOTOBOY,20843.0
2893,52336,MOTOBOY,20747.0
2894,40447,BIKER,20732.0
2895,5437,MOTOBOY,20699.0
2896,39470,BIKER,20691.0
2897,55446,MOTOBOY,20666.0
2898,38945,MOTOBOY,20628.0
2899,10561,BIKER,20569.0
2900,11907,BIKER,20549.0
2901,27718,MOTOBOY,20535.0
2902,20368,BIKER,20527.0
2903,45519,MOTOBOY,20520.0
2904,52906,BIKER,20420.0
2905,2296,MOTOBOY,20392.0
2906,7884,MOTOBOY,20378.0
2907,17405,BIKER,20375.0
2908,165,MOTOBOY,20332.0
2909,11037,BIKER,20288.0
2910,26798,MOTOBOY,20243.0
2911,42500,MOTOBOY,20088.0
2912,64254,BIKER,20086.0
2913,13087,MOTOBOY,20058.0
2914,45737,BIKER,20013.0
2915,32863,MOTOBOY,20011.0
2916,54104,BIKER,19976.0
2917,31132,MOTOBOY,19962.0
2918,17289,MOTOBOY,19939.0
2919,24253,MOTOBOY,19874.0
2920,8838,BIKER,19815.0
2921,21189,BIKER,19798.0
2922,36002,MOTOBOY,19775.0
2923,52330,MOTOBOY,19756.0
2924,43562,MOTOBOY,19749.0
2925,11319,BIKER,19721.0
2926,55844,BIKER,19719.0
2927,38777,BIKER,19678.0
2928,33837,MOTOBOY,19664.0
2929,23802,MOTOBOY,19653.0
2930,56232,MOTOBOY,19648.0
2931,12823,BIKER,19637.0
2932,8615,BIKER,19633.0
2933,51198,BIKER,19605.0
2934,53541,MOTOBOY,19443.0
2935,40037,MOTOBOY,19395.0
2936,10627,MOTOBOY,19337.0
2937,26567,BIKER,19311.0
2938,16176,MOTOBOY,19307.0
2939,22934,MOTOBOY,19285.0
2940,23956,MOTOBOY,19246.0
2941,35315,MOTOBOY,19217.0
2942,25511,MOTOBOY,19116.0
2943,22917,MOTOBOY,19100.0
2944,28312,MOTOBOY,19083.0
2945,34520,MOTOBOY,19082.0
2946,46864,MOTOBOY,19033.0
2947,43604,BIKER,19001.0
2948,9989,BIKER,18994.0
2949,18134,MOTOBOY,18959.0
2950,31075,BIKER,18953.0
2951,24018,MOTOBOY,18923.0
2952,58798,MOTOBOY,18826.0
2953,58930,BIKER,18825.0
2954,58890,MOTOBOY,18811.0
2955,2033,MOTOBOY,18777.0
2956,6791,MOTOBOY,18774.0
2957,16949,MOTOBOY,18773.0
2958,35836,BIKER,18745.0
2959,46316,MOTOBOY,18711.0
2960,51420,MOTOBOY,18677.0
2961,52106,MOTOBOY,18668.0
2962,50280,BIKER,18655.0
2963,21481,MOTOBOY,18599.0
2964,47850,MOTOBOY,18552.0
2965,44871,MOTOBOY,18533.0
2966,9070,MOTOBOY,18532.0
2967,37084,BIKER,18517.0
2968,46852,BIKER,18436.0
2969,17091,MOTOBOY,18431.0
2970,60959,BIKER,18414.0
2971,30043,MOTOBOY,18365.0
2972,28563,BIKER,18287.0
2973,36787,MOTOBOY,18281.0
2974,61043,MOTOBOY,18268.0
2975,47189,MOTOBOY,18258.0
2976,29465,MOTOBOY,18251.0
2977,58640,MOTOBOY,18246.0
2978,3695,MOTOBOY,18211.0
2979,19589,MOTOBOY,18199.0
2980,36940,BIKER,18198.0
2981,48552,MOTOBOY,18190.0
2982,34697,BIKER,18181.0
2983,17374,MOTOBOY,18158.0
2984,27221,MOTOBOY,18147.0
2985,56289,MOTOBOY,18132.0
2986,23109,BIKER,18117.0
2987,10041,BIKER,18091.0
2988,10598,MOTOBOY,18085.0
2989,9894,BIKER,18083.0
2990,27231,BIKER,18063.0
2991,54513,MOTOBOY,17995.0
2992,22711,MOTOBOY,17974.0
2993,48339,BIKER,17938.0
2994,36051,BIKER,17929.0
2995,31740,BIKER,17845.0
2996,6793,MOTOBOY,17843.0
2997,28395,BIKER,17786.0
2998,38891,BIKER,17757.0
2999,46849,MOTOBOY,17721.0
3000,34307,BIKER,17714.0
3001,38484,MOTOBOY,17713.0
3002,21324,BIKER,17654.0
3003,44911,MOTOBOY,17643.0
3004,29460,BIKER,17627.0
3005,18639,MOTOBOY,17623.0
3006,45947,BIKER,17612.0
3007,64078,BIKER,17605.0
3008,46828,MOTOBOY,17601.0
3009,24189,BIKER,17592.0
3010,3331,MOTOBOY,17589.0
3011,40636,BIKER,17579.0
3012,26854,MOTOBOY,17488.0
3013,55283,BIKER,17485.0
3014,12699,MOTOBOY,17462.0
3015,55554,BIKER,17410.0
3016,14200,BIKER,17389.0
3017,60324,MOTOBOY,17363.0
3018,62957,MOTOBOY,17295.0
3019,35288,MOTOBOY,17271.0
3020,43579,BIKER,17256.0
3021,47707,MOTOBOY,17217.0
3022,688,MOTOBOY,17196.0
3023,34449,BIKER,17195.0
3024,28297,BIKER,17167.0
3025,53401,MOTOBOY,17097.0
3026,49375,MOTOBOY,17031.0
3027,34268,MOTOBOY,17009.0
3028,5149,MOTOBOY,16959.0
3029,921,BIKER,16897.0
3030,32777,BIKER,16892.0
3031,47556,MOTOBOY,16891.0
3032,625,MOTOBOY,16878.0
3033,13288,MOTOBOY,16878.0
3034,23231,BIKER,16782.0
3035,33041,MOTOBOY,16781.0
3036,53262,MOTOBOY,16759.0
3037,34020,BIKER,16728.0
3038,55388,MOTOBOY,16709.0
3039,25520,MOTOBOY,16615.0
3040,42069,BIKER,16604.0
3041,53379,MOTOBOY,16584.0
3042,13150,MOTOBOY,16553.0
3043,29496,BIKER,16502.0
3044,30768,MOTOBOY,16492.0
3045,52107,MOTOBOY,16478.0
3046,8702,MOTOBOY,16438.0
3047,46487,MOTOBOY,16426.0
3048,39037,MOTOBOY,16423.0
3049,16383,MOTOBOY,16351.0
3050,896,MOTOBOY,16348.0
3051,66099,MOTOBOY,16283.0
3052,37754,MOTOBOY,16259.0
3053,27419,MOTOBOY,16256.0
3054,13828,MOTOBOY,16245.0
3055,2324,MOTOBOY,16236.0
3056,775,MOTOBOY,16201.0
3057,35304,BIKER,16173.0
3058,23611,MOTOBOY,16171.0
3059,43446,BIKER,16170.0
3060,38441,MOTOBOY,16157.0
3061,25981,MOTOBOY,16150.0
3062,48358,MOTOBOY,16120.0
3063,24379,MOTOBOY,16105.0
3064,38598,BIKER,16087.0
3065,35154,MOTOBOY,16051.0
3066,3039,MOTOBOY,16048.0
3067,8467,BIKER,16023.0
3068,54688,MOTOBOY,16002.0
3069,5798,BIKER,15988.0
3070,2486,MOTOBOY,15984.0
3071,9788,BIKER,15976.0
3072,51148,MOTOBOY,15955.0
3073,8301,MOTOBOY,15937.0
3074,33737,MOTOBOY,15910.0
3075,5165,MOTOBOY,15898.0
3076,48131,BIKER,15881.0
3077,31642,MOTOBOY,15880.0
3078,51627,MOTOBOY,15876.0
3079,42823,BIKER,15836.0
3080,23092,BIKER,15793.0
3081,22901,MOTOBOY,15792.0
3082,48916,MOTOBOY,15778.0
3083,40419,MOTOBOY,15776.0
3084,3236,BIKER,15762.0
3085,38776,MOTOBOY,15739.0
3086,50044,MOTOBOY,15713.0
3087,36492,BIKER,15624.0
3088,36414,BIKER,15608.0
3089,34752,BIKER,15602.0
3090,57219,MOTOBOY,15595.0
3091,56321,MOTOBOY,15586.0
3092,224,BIKER,15584.0
3093,46483,MOTOBOY,15504.0
3094,17977,BIKER,15471.0
3095,13407,BIKER,15467.0
3096,730,MOTOBOY,15458.0
3097,23222,MOTOBOY,15447.0
3098,53155,MOTOBOY,15440.0
3099,44313,MOTOBOY,15416.0
3100,10306,MOTOBOY,15396.0
3101,42344,BIKER,15379.0
3102,32501,MOTOBOY,15370.0
3103,16720,MOTOBOY,15352.0
3104,31288,BIKER,15307.0
3105,35353,BIKER,15269.0
3106,62648,BIKER,15264.0
3107,45808,MOTOBOY,15240.0
3108,24000,BIKER,15199.0
3109,40283,BIKER,15171.0
3110,23819,MOTOBOY,15167.0
3111,50332,BIKER,15133.0
3112,62719,BIKER,15130.0
3113,3623,MOTOBOY,15067.0
3114,31832,BIKER,15019.0
3115,7563,MOTOBOY,14978.0
3116,9033,BIKER,14952.0
3117,23322,MOTOBOY,14936.0
3118,4387,MOTOBOY,14885.0
3119,40325,MOTOBOY,14879.0
3120,28523,MOTOBOY,14869.0
3121,23559,BIKER,14866.0
3122,30574,BIKER,14838.0
3123,62715,BIKER,14795.0
3124,11250,MOTOBOY,14763.0
3125,26154,MOTOBOY,14753.0
3126,34719,MOTOBOY,14738.0
3127,15570,BIKER,14704.0
3128,16552,MOTOBOY,14697.0
3129,41349,MOTOBOY,14532.0
3130,34844,MOTOBOY,14518.0
3131,30817,MOTOBOY,14515.0
3132,35618,MOTOBOY,14504.0
